Standard Type Name,Standard Type ID,Standard Signal Name,Standard Signal ID,Signal Attribute,Unit,Enumerated Value,Value Type,Signal Type
Branch Group,60076,Branch Cluster Configuration,20043,Config,,[0: None]/[1: Branch Cluster 1]/[2: Branch Cluster 2]/[3: Branch Cluster 3]/[4: Branch Cluster 4]/[5: Branch Cluster 5]/[6: Branch Cluster 6]/[7: Branch Cluster 7]/[8: Branch Cluster 8]/[9: Branch Cluster 9]/[10: Branch Cluster 10]/[other: N/A],ENUM,DO
Branch Group,60076,Customized Label Name,20044,Config,,[0: Branch Group]/[other: N/A],ENUM,DO
Branch Group,60076,Plan 1 Disconnect End Time,20045,Config,,,TIME,AO
Branch Group,60076,Plan 2 Disconnect End Time,20046,Config,,,TIME,AO
Branch Group,60076,Plan 3 Disconnect End Time,20047,Config,,,TIME,AO
Branch Group,60076,Plan 4 Disconnect End Time,20048,Config,,,TIME,AO
Branch Group,60076,Plan 5 Disconnect End Time,20049,Config,,,TIME,AO
Branch Group,60076,Exempt Period 1 End Time,20050,Config,,,TIME,AO
Branch Group,60076,Exempt Period 2 End Time,20051,Config,,,TIME,AO
Branch Group,60076,Exempt Period 3 End Time,20052,Config,,,TIME,AO
Branch Group,60076,Exempt Period 4 End Time,20053,Config,,,TIME,AO
Branch Group,60076,Exempt Period 5 End Time,20054,Config,,,TIME,AO
Branch Group,60076,No Backup on Exempt Period 2,20055,Config,,[1: Enable]/[0: Disable]/[other: N/A],ENUM,DO
Branch Group,60076,No Backup on Exempt Period 3,20056,Config,,[1: Enable]/[0: Disable]/[other: N/A],ENUM,DO
Branch Group,60076,No Backup on Exempt Period 4,20057,Config,,[1: Enable]/[0: Disable]/[other: N/A],ENUM,DO
Branch Group,60076,No Backup on Exempt Period 5,20058,Config,,[1: Enable]/[0: Disable]/[other: N/A],ENUM,DO
Branch Group,60076,Enable Plan 2 Disconnect,20059,Config,,[1: Enable]/[0: Disable]/[other: N/A],ENUM,DO
Branch Group,60076,Enable Plan 3 Disconnect,20060,Config,,[1: Enable]/[0: Disable]/[other: N/A],ENUM,DO
Branch Group,60076,Enable Plan 4 Disconnect,20061,Config,,[1: Enable]/[0: Disable]/[other: N/A],ENUM,DO
Branch Group,60076,Enable Plan 5 Disconnect,20062,Config,,[1: Enable]/[0: Disable]/[other: N/A],ENUM,DO
Branch Group,60076,Total DC Load Energy Consumption,30001,Statistic,kWh,,FLOAT,OTHER
Branch Group,60076,Total DC Load Power,30002,Statistic,kW,,FLOAT,OTHER
Power System,69999,Total Temperature Control Energy Consumption,10009,Sampling,kWh,,FLOAT,AI
Power System,69999,System Load Ratio,10012,Sampling,%,,FLOAT,AI
Power System,69999,Current Power Supply Type,10013,Sampling,,[11: Other Energy]/[12: Mains and Other Energy]/[13: Battery and Other Energy]/[14: Solar and Other Energy]/[15: D.G. and Other Energy]/[16: Mains and Solar and Battery]/[0: Unknown]/[1: Mains]/[2: D.G.]/[3: Battery]/[4: Mains and Battery]/[5: D.G. and Battery]/[6: Solar]/[7: Solar and Mains]/[8: Solar and D.G.]/[9: Solar and Battery]/[10: HVDC]/[other: N/A],ENUM,AI
Power System,69999,48V Port Current,10014,Sampling,A,,FLOAT,AI
Power System,69999,48V DC Load Current,10015,Sampling,A,,FLOAT,AI
Power System,69999,DC Output Voltage,10016,Sampling,V,,FLOAT,AI
Power System,69999,Total DC Load Current,10017,Sampling,A,,FLOAT,AI
Power System,69999,Total DC Load Power,10018,Sampling,kW,,FLOAT,AI
Power System,69999,Total DC Load Energy Consumption,10019,Sampling,kWh,,FLOAT,AI
Power System,69999,Total AC Input Energy Consumption,10020,Sampling,kWh,,FLOAT,AI
Power System,69999,Cabinet ID,10021,Sampling,,,STRING,AI
Power System,69999,Battery Swapping Cabinet Status,10022,Sampling,,[0: Initializing]/[1: Idle]/[2: Battery Swapping]/[3: Return Battery]/[4: Obtain Battery]/[5: Abnormal]/[other: N/A],ENUM,AI
Power System,69999,Total Leasable Battery Quantity,10023,Sampling,,,UINT,AI
Power System,69999,Total Returnable Battery Quantity,10024,Sampling,,,UINT,AI
Power System,69999,Total Battery Compartment Quantity,10025,Sampling,,,UINT,AI
Power System,69999,Brand,20001,Config,,,STRING,AO
Power System,69999,Model,20002,Config,,,STRING,AO
Power System,69999,Control Mode,20006,Config,,[1: Manual]/[0: Automatic]/[2: Maintenance]/[other: N/A],ENUM,DO
Power System,69999,AC Input Supply,20007,Config,,[0: No]/[1: Yes]/[other: N/A],ENUM,DO
Power System,69999,Other 48V DC Input Supply,20008,Config,,[0: No]/[1: Yes]/[other: N/A],ENUM,DO
Power System,69999,Load Precise Power Supply Switch,20009,Config,,[0: No]/[1: Yes]/[other: N/A],ENUM,DO
Power System,69999,Whether there is a battery contactor in the system,20010,Config,,[0: No]/[1: Yes]/[other: N/A],ENUM,AO
Power System,69999,Remote Inverter Shutdown,20011,Config,,[0: Start]/[1: Shut Down]/[other: N/A],ENUM,AO
Power System,69999,Magic Box Frame Identification,20012,Config,,[0: No]/[1: 1U Magic Box]/[2: 3U Magic Box]/[3: 6U Magic Box]/[4: 2U Magic Box]/[other: N/A],ENUM,DO
Power System,69999,Total Runtime,30002,Statistic,h,,FLOAT,OTHER
Power System,69999,Total Temperature Control Energy Consumption,30004,Statistic,kWh,,FLOAT,OTHER
Power System,69999,Temperature Control Energy Consumption per Day,30005,Statistic,kWh,,FLOAT,OTHER
Power System,69999,Temperature Control Energy Consumption per Hour,30006,Statistic,kWh,,FLOAT,OTHER
Power System,69999,System Load Ratio,30010,Statistic,%,,FLOAT,OTHER
Power System,69999,Unknown Energy Supply Duration per Day,30011,Statistic,h,,FLOAT,OTHER
Power System,69999,Battery Supply Duration per Day,30012,Statistic,h,,FLOAT,OTHER
Power System,69999,DC Output Voltage,30013,Statistic,V,,FLOAT,OTHER
Power System,69999,Total DC Load Current,30014,Statistic,A,,FLOAT,OTHER
Power System,69999,Total DC Load Power,30015,Statistic,kW,,FLOAT,OTHER
Power System,69999,Total DC Load Energy Consumption,30016,Statistic,kWh,,FLOAT,OTHER
Power System,69999,DC Load Energy Consumption per Day,30017,Statistic,kWh,,FLOAT,OTHER
Power System,69999,DC Load Energy Consumption per Hour,30018,Statistic,kWh,,FLOAT,OTHER
Power System,69999,DC Load Energy Consumption per 5Min,30019,Statistic,kWh,,FLOAT,OTHER
Power System,69999,Total AC Input Energy Consumption,30020,Statistic,kWh,,FLOAT,OTHER
Power System,69999,AC Input Energy Consumption per Day,30021,Statistic,kWh,,FLOAT,OTHER
Power System,69999,AC Input Energy Consumption per Hour,30022,Statistic,kWh,,FLOAT,OTHER
Power System,69999,Total DC Load Power,30023,Statistic,kW,,FLOAT,OTHER
Power System,69999,Staggering Energy Consumption per Day,30024,Statistic,kWh,,FLOAT,OTHER
