LONGITUDE_DECIMAL,LATITUDE_DECIMAL,OBJECTID,ID,MJESTO,LOKACIJA,ID_NADR,RANG,TIP_KOMUTA,IME,SMB,TIPSMB,LISTA,URL,N2,DIREKCIJA,OPCINA,ID_OPCINA,IME_OPCINA,MJESEC_PUS,GOD_PUSTANJA,ID_ERC,VERZIJA,TIP_PROCES,TEHNICKI_P,KLASA_TACNOSTI,NAPOMENA,SAP_TPLNR,POINT_X,POINT_Y,LONGITUDE,LATITUDE,GIS_ID,NAZIV_CENTRALE,FUNKCIJSKA_LOKACIJA,SAP_BIHNET,NAZIV_RAZDJELNIKA,NAZIV_LOKACIJE,NAZIV_UREDJAJA,NAZIV_CVORA,FIZ_NAZIV_UREDJAJA_EM,RUTER,NAZIV_RUTERA,IP_ADRESA,OPIS,POTS,ISDNBA,ISDNPRA,INST_USKP,V52,POTSUK,WLLUK,CLLUK,ISDNBAUK,ISDNPRAUK,ISKOR_USKP,XDSL,ADSL_POTS,ADSL_ISDN,ADSL2PLUS_POTS,ADS2PLUS_ISDN,ADSL2_POTS,ADSL2_ISDN,SHDSL,VSDL2,GPON_VIRTPORT,GPON_SPLITT,FTTH,INSTALIRANO_UKUPNO,ADSL,IPTV,VOIP,VOIP_GEOGRAFSKI,IPCENT,ADSL_PORT,SHDSL_PORT,FTTHPTP_PORT,GPONSPLITT_PORT,VDSL2_PORT,UKLJUCENO_UKUPNO,SE_ANNO_CAD_DATA
17.94218333,44.08275028,35875.0,5200,Sudine,SUDI,,,DSLAM,"5200-SUDI, DSLAM",14,,"Sudine-5200, DSLAM",,1,Travnik,j2,10219,Busovaea,3,2015,,,,,, ,030127,6495370.228,4882036.541,"E17° 56' 31,860""","N44° 4' 57,901""",5200,,TR-PRI-SUDI-D5200,030127,FTTC,ŠUDINE,,,Sudine,127,ŠUDINE ORM1RAM1,10 11 215 28,HIX5630/R3.8MH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,240.0,182.0,155.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,
17.56904167,43.97957861,35876.0,5201,Grnica,GRNI,,,DSLAM,"5201-GRNI, DSLAM",14,,"Grnica-5201, DSLAM",,1,Travnik,j6,10375,Gornji Vakuf,3,2015,,,,,, ,030128,6465430.252,4870663.92,"E17° 34' 8,550""","N43° 58' 46,483""",5201,,TR-PRI-GRNI-D5201,030128,FTTC,GRNICA,,,Grnica,128,GRNICA  ORM1RAM1,10 11 215 30,HIX5625/R3.8MH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,192.0,142.0,119.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,151.0,151.0,
17.58436278,43.94605111,35877.0,5202,Nova Batusa,NOBA,,,DSLAM,"5202-NOBA, DSLAM",14,,"Nova Batusa-5202, DSLAM",,1,Travnik,j6,10375,Gornji Vakuf,3,2015,,,,,, ,030129,6466640.483,4866933.112,"E17° 35' 3,706""","N43° 56' 45,784""",5202,,TR-PRI-NOBA-D5202,030129,FTTC,NOVA BATUŠA,,,NovaBatusa,129,NOVA BATUŠA ORM1RAM1,10 11 215 29,HIX5625/R3.8MH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,96.0,83.0,67.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,88.0,88.0,
18.35357389,43.8274825,35880.0,1602,Mustafe Kamerica 4,DOBR,,,DSLAM-VDSL,"1602-DOBR, DSLAM-VDSL",14,,"Mustafe Kamerica 4-1602, DSLAM-VDSL",,1,Sarajevo,,10871,Novi Grad,3,2015,,,,,, ,033739,6528434.5926,4853738.4805,"E18° 21' 12,866""","N43° 49' 38,937""",1602,,SA-PRI-DOBR-D1602,033739,FTTB,ALIPAŠINO,,,Mustafe_Kamerica_4,739,M.KAMERIĆA_4_ALC,10 11 0 220,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,10.0,11.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,
18.35737194,43.84602889,35881.0,1603,Trg solidarnosti 7,ALIP,,,DSLAM-VDSL,"1603-ALIP, DSLAM-VDSL",14,,"Trg solidarnosti 7-1603, DSLAM-VDSL",,1,Sarajevo,,10871,Novi Grad,3,2015,,,,,, ,033740,6528731.1347,4855800.0544,"E18° 21' 26,539""","N43° 50' 45,704""",1603,,SA-PRI-DOBR-D1603,033740,FTTB,ALIPAŠINO,,,Trg_Solidarnosti_7,740,TRG_SOLIDARNO._7_ALC,10 11 0 218,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,13.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,
18.35332444,43.82712667,35882.0,1604,Mustafe Kamerica 2,DOBR,,,DSLAM-VDSL,"1604-DOBR, DSLAM-VDSL",14,,"Mustafe Kamerica 2-1604, DSLAM-VDSL",,1,Sarajevo,,10871,Novi Grad,3,2015,,,,,, ,033741,6528414.6898,4853698.8754,"E18° 21' 11,968""","N43° 49' 37,656""",1604,,SA-PRI-DOBR-D1604,033741,FTTB,ALIPAŠINO,,,Mustafe_Kamerica_2,741,M.KAMERIĆA_2_ALC,10 11 0 174,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,14.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,
18.35690111,43.84538778,35884.0,1606,Trg Solidarnosti 17,ALIP,,,DSLAM-VDSL,"1606-ALIP, DSLAM-VDSL",14,,"Trg Solidarnosti 17-1606, DSLAM-VDSL",,1,Sarajevo,,10871,Novi Grad,3,2015,,,,,, ,033743,6528693.574,4855728.6708,"E18° 21' 24,844""","N43° 50' 43,396""",1606,,SA-PRI-ILID-D1606,033743,FTTB,ALIPAŠINO,,,Trg_Solidarnosti_17,743,T.SOLIDARNOST_17_ALC,10 11 0 202,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,27.0,24.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,
18.34697083,43.84348917,35885.0,1607,Ante Babica 9,ALIP,,,DSLAM-VDSL,"1607-ALIP, DSLAM-VDSL",14,,"Ante Babica 9-1607, DSLAM-VDSL",,1,Sarajevo,,10871,Novi Grad,3,2015,,,,,, ,033742,6527896.1109,4855514.3631,"E18° 20' 49,095""","N43° 50' 36,561""",1607,,SA-PRI-ILID-D1607,033742,FTTB,ALIPAŠINO,,,Ante_Babica_9,742,ANTE BABIĆA_9_ALC,10 11 0 201,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,18.0,19.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,
18.00222222,44.02596528,35887.0,5203,Bilalovac,BILL,,,DSLAM,"5203-BILL, DSLAM",14,,"Bilalovac-5203, DSLAM",,1,Travnik,j11,10472,Kiseljak,3,2015,,,,,, ,030161,6500178.117,4875726.672,"E18° 0' 8,000""","N44° 1' 33,475""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.77011167,43.76648139,35889.0,3060,Praca,,,,MSAN,"3060-, MSAN",13,,"Praca-3060, MSAN",,1,Goražde,g2,10898,Pale,1,2015,,,,,, ,03803/1,6561995.866,4847189.639,"E18° 46' 12,402""","N43° 45' 59,333""",3060, MSAN PRACA,GO-PRI-PRAC-M3060,03866,FTTE/CO,PRACA,,,Praca,66,MSAN_PRAČA,10 11 217 15,SIEMENS HIX5625,144.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,168.0,105.0,100.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,126.0,126.0,
18.60116389,44.59532417,35906.0,4786,Canici,CANI,,KC,DSLAM,"4786-CANI, DSLAM",14,,"Canici-4786, DSLAM",,1,Tuzla,t13,11091,Tuzla,3,2015,582,,,,, ,035582,6547721.8134,4939155.3267,"E18° 36' 4,190""","N44° 35' 43,167""",4786,,TU-PRI-CANI-D4786,035582,FTTC,TUZLA,,,Canici,582,ADT ČANIĆI,10 11 212 26,ADTRAN HIX5625 MSAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,120.0,83.0,73.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,89.0,89.0,
18.64253028,44.52666556,35907.0,4787,Husinskih rudara,HUSN,,KC,DSLAM,"4787-HUSN, DSLAM",14,,"Husinskih rudara-4787, DSLAM",,1,Tuzla,t13,11091,Tuzla,3,2015,583,,,,, ,035583,6551065.5948,4931552.3846,"E18° 38' 33,109""","N44° 31' 35,996""",4787,,TU-PRI-HUSN-D4787,035583,FTTC,TUZLA,,,HusinskihRudara,583,ADT HUSINSKIH RUDARA,10 11 212 25,ADTRAN HIX5625 MSAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,120.0,48.0,24.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,48.0,48.0,
18.58125806,44.53584806,36212.0,4788,Mihatovici,MIHT,,KC,DSLAM,"4788-MIHT, DSLAM",14,,"Mihatovici-4788, DSLAM",,1,Tuzla,t13,11091,Tuzla,3,2015,584,,,,, ,035584,6546188.6821,4932536.0855,"E18° 34' 52,529""","N44° 32' 9,053""",4788,,TU-PRI-MIHT-D4788,035584,FTTC,TUZLA,,,Mihatovici,584,ADT MIHATOVIĆI,10 11 212 24,ADTRAN HIX5625 MSAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,240.0,176.0,178.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,196.0,196.0,
18.37653306,43.89545694,36218.0,1609,HOTONJ 2,HOTO,,,DSLAM-VDSL,"1609-HOTO, DSLAM-VDSL",14,,"HOTONJ 2-1609, DSLAM-VDSL",,1,Sarajevo,,10928,Vogošaa,3,2015,745,,,,, ,033745,6530246.5802,4861297.6526,"E18° 22' 35,519""","N43° 53' 43,645""",1609,,SA-PRI-HOTO-D1609,033745,FTTE/CO,VOGOŠĆA,,,HOTONJ_2,745,HOTONJ 2_ALC,10 11 0 223,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,96.0,71.0,65.0,0.0,33.0,2.0,0.0,0.0,0.0,0.0,76.0,76.0,
18.34498944,43.84073778,36220.0,1611,Adija Mulabegovica 11,VOPO,,,DSLAM-VDSL,"1611-VOPO, DSLAM-VDSL",14,,"Adija Mulabegovica 11-1611, DSLAM-VDSL",,1,Sarajevo,,10871,Novi Grad,4,2015,769,,,,, ,033769,6527738.0828,4855208.042,"E18° 20' 41,962""","N43° 50' 26,656""",1611,,SA-PRI-VOPO-D1611,033769,FTTB,ALIPAŠINO,,,Adija_Mulabegovica_11,769,A.MULABEGOVIĆA 11,10 11 0 179,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,29.0,25.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,
18.343765,43.84053222,36221.0,1613,Adija Mulabegovica 19,VOPO,,,DSLAM-VDSL,"1613-VOPO, DSLAM-VDSL",14,,"Adija Mulabegovica 19-1613, DSLAM-VDSL",,1,Sarajevo,,10871,Novi Grad,4,2015,746,,,,, ,033746,6527639.7155,4855184.8138,"E18° 20' 37,554""","N43° 50' 25,916""",1613,,SA-PRI-VOPO-D1613,033746,FTTB,ALIPAŠINO,,,Adija_Mulabegovica_19,746,A.MULABEGOVIĆA 19,10 11 0 181,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,16.0,14.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,
18.34473111,43.84113722,36222.0,1632,Adija Mulabegovica 12,VOPO,,,DSLAM-VDSL,"1632-VOPO, DSLAM-VDSL",14,,"Adija Mulabegovica 12-1632, DSLAM-VDSL",,1,Sarajevo,,10871,Novi Grad,4,2015,765,,,,, ,033765,6527717.1333,4855252.3474,"E18° 20' 41,032""","N43° 50' 28,094""",1632,,SA-PRI-VOPO-D1632,033765,FTTB,ALIPAŠINO,,,Adija_Mulabegovica_12,765,A.MULABEGOVIĆA 12,10 11 0 180,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,22.0,20.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,25.0,25.0,
18.34623083,43.8409975,36223.0,1633,Adija Mulabegovica 3,VOPO,,,DSLAM-VDSL,"1633-VOPO, DSLAM-VDSL",14,,"Adija Mulabegovica 3-1633, DSLAM-VDSL",,1,Sarajevo,,10871,Novi Grad,4,2015,766,,,,, ,033766,6527837.7621,4855237.313,"E18° 20' 46,431""","N43° 50' 27,591""",1633,,SA-PRI-VOPO-D1633,033766,FTTB,ALIPAŠINO,,,Adija_Mulabegovica_3,766,A.MULABEGOVIĆA 3,10 11 0 177,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,14.0,11.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,15.0,15.0,
18.346025,43.84138806,36224.0,1634,Adija Mulabegovica 4,VOPO,,,DSLAM-VDSL,"1634-VOPO, DSLAM-VDSL",14,,"Adija Mulabegovica 4-1634, DSLAM-VDSL",,1,Sarajevo,,10871,Novi Grad,4,2015,767,,,,, ,033767,6527821.0343,4855280.6284,"E18° 20' 45,690""","N43° 50' 28,997""",1634,,SA-PRI-VOPO-D1634,033767,FTTB,ALIPAŠINO,,,Adija_Mulabegovica_4,767,A.MULABEGOVIĆA 4,10 11 0 178,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,22.0,21.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,
18.34605083,43.84089333,36225.0,1635,Adija Mulabegovica 5,VOPO,,,DSLAM-VDSL,"1635-VOPO, DSLAM-VDSL",14,,"Adija Mulabegovica 5-1635, DSLAM-VDSL",,1,Sarajevo,,10871,Novi Grad,4,2015,768,,,,, ,033768,6527823.3469,4855225.6948,"E18° 20' 45,783""","N43° 50' 27,216""",1635,,SA-PRI-VOPO-D1635,033768,FTTB,ALIPAŠINO,,,Ante_Babica_5,768,A.BABIĆA 5,10 11 0 200,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,18.0,18.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,
18.34361667,43.84029889,36226.0,1612,Ramiza Salcina 1,VOPO,,,DSLAM-VDSL,"1612-VOPO, DSLAM-VDSL",14,,"Ramiza Salcina 1-1612, DSLAM-VDSL",,1,Sarajevo,,10871,Novi Grad,4,2015,770,,,,, ,033770,6527627.9111,4855158.8494,"E18° 20' 37,020""","N43° 50' 25,076""",1612,,SA-PRI-VOPO-D1612,033770,FTTB,ALIPAŠINO,,,Ramiza_Salcina_1,770,RAMIZA SALČINA 1,10 11 0 175,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,14.0,14.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,
18.34376583,43.83996306,36227.0,1614,Ramiza Salcina 5,VOPO,,,DSLAM-VDSL,"1614-VOPO, DSLAM-VDSL",14,,"Ramiza Salcina 5-1614, DSLAM-VDSL",,1,Sarajevo,,10871,Novi Grad,4,2015,747,,,,, ,033747,6527640.0579,4855121.5906,"E18° 20' 37,557""","N43° 50' 23,867""",1614,,SA-PRI-VOPO-D1614,033747,FTTB,ALIPAŠINO,,,Ramiza_Salcina_5,747,RAMIZA SALČINA 5,10 11 0 176,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,16.0,15.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,
18.34542,43.84057417,36532.0,1615,Senada Mndica 2,VOPO,,,DSLAM-VDSL,"1615-VOPO, DSLAM-VDSL",14,,"Senada Mndica 2-1615, DSLAM-VDSL",,1,Sarajevo,,10871,Novi Grad,4,2015,748,,,,, ,033748,6527772.7662,4855190.0167,"E18° 20' 43,512""","N43° 50' 26,067""",1615,,SA-PRI-VOPO-D1615,033748,FTTB,ALIPAŠINO,,,Senada_Mandica_Dende_2,748,SENADA MANDIĆA 2,10 11 0 191,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,14.0,14.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,
18.34593694,43.84071389,36533.0,1616,Senada Mndica 1,VOPO,,,DSLAM-VDSL,"1616-VOPO, DSLAM-VDSL",14,,"Senada Mndica 1-1616, DSLAM-VDSL",,1,Sarajevo,,10871,Novi Grad,4,2015,749,,,,, ,033749,6527814.2721,4855205.7274,"E18° 20' 45,373""","N43° 50' 26,570""",1616,,SA-PRI-VOPO-D1616,033749,FTTB,ALIPAŠINO,,,Senada_Mandica_Dende_1,749,SENADA MANDIĆA 1,10 11 0 190,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,18.0,15.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,
18.345525,43.84041083,36534.0,1617,Senada Mndica 4,VOPO,,,DSLAM-VDSL,"1617-VOPO, DSLAM-VDSL",14,,"Senada Mndica 4-1617, DSLAM-VDSL",,1,Sarajevo,,10871,Novi Grad,4,2015,750,,,,, ,033750,6527781.2873,4855171.9153,"E18° 20' 43,890""","N43° 50' 25,479""",1617,,SA-PRI-VOPO-D1617,033750,FTTB,ALIPAŠINO,,,Senada_Mandica_Dende_4,750,SENADA MANDIĆA 4,10 11 0 192,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,24.0,22.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,
18.34616167,43.84032583,36535.0,1618,Senada Mndica 5,VOPO,,,DSLAM-VDSL,"1618-VOPO, DSLAM-VDSL",14,,"Senada Mndica 5-1618, DSLAM-VDSL",,1,Sarajevo,,10871,Novi Grad,4,2015,751,,,,, ,033751,6527832.5129,4855162.6889,"E18° 20' 46,182""","N43° 50' 25,173""",1618,,SA-PRI-VOPO-D1618,033751,FTTB,ALIPAŠINO,,,Senada_Mandica_Dende_5,751,SENADA MANDIĆA 5,10 11 0 193,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,21.0,17.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,
18.3460125,43.8395725,36536.0,1619,Teheranski Trg 6,VOPO,,,DSLAM-VDSL,"1619-VOPO, DSLAM-VDSL",14,,"Teheranski Trg 6-1619, DSLAM-VDSL",,1,Sarajevo,,10871,Novi Grad,4,2015,752,,,,, ,033752,6527820.8867,4855078.9434,"E18° 20' 45,645""","N43° 50' 22,461""",1619,,SA-PRI-VOPO-D1619,033752,FTTB,ALIPAŠINO,,,Teheranski_Trg_6,752,TEHERANSKI TRG 6,10 11 0 184,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,16.0,12.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,17.0,17.0,
18.34578083,43.83979611,36537.0,1620,Teheranski Trg 4,VOPO,,,DSLAM-VDSL,"1620-VOPO, DSLAM-VDSL",14,,"Teheranski Trg 4-1620, DSLAM-VDSL",,1,Sarajevo,,10871,Novi Grad,4,2015,753,,,,, ,033753,6527802.1396,4855103.7079,"E18° 20' 44,811""","N43° 50' 23,266""",1620,,SA-PRI-VOPO-D1620,033753,FTTB,ALIPAŠINO,,,Teheranski_Trg_4,753,TEHERANSKI TRG 4,10 11 0 183,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,17.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,
18.34654167,43.83982639,36538.0,1621,Teheranski Trg 3,VOPO,,,DSLAM-VDSL,"1621-VOPO, DSLAM-VDSL",14,,"Teheranski Trg 3-1621, DSLAM-VDSL",,1,Sarajevo,,10871,Novi Grad,4,2015,754,,,,, ,033754,6527863.3178,4855107.3182,"E18° 20' 47,550""","N43° 50' 23,375""",1621,,SA-PRI-VOPO-D1621,033754,FTTB,ALIPAŠINO,,,Teheranski_Trg_3,754,TEHERANSKI TRG 3,10 11 0 182,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,24.0,21.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,27.0,27.0,
18.34696111,43.83955083,36539.0,1622,Teheranski Trg 7,VOPO,,,DSLAM-VDSL,"1622-VOPO, DSLAM-VDSL",14,,"Teheranski Trg 7-1622, DSLAM-VDSL",,1,Sarajevo,,10871,Novi Grad,4,2015,755,,,,, ,033755,6527897.1654,4855076.85,"E18° 20' 49,060""","N43° 50' 22,383""",1622,,SA-PRI-VOPO-D1622,033755,FTTB,ALIPAŠINO,,,Teheranski_Trg_7,755,TEHERANSKI TRG 7,10 11 0 185,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,16.0,17.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,
18.34654806,43.83913111,36540.0,1623,Teheranski Trg 11,VOPO,,,DSLAM-VDSL,"1623-VOPO, DSLAM-VDSL",14,,"Teheranski Trg 11-1623, DSLAM-VDSL",,1,Sarajevo,,10871,Novi Grad,4,2015,756,,,,, ,033756,6527864.1482,4855030.0935,"E18° 20' 47,573""","N43° 50' 20,872""",1623,,SA-PRI-VOPO-D1623,033756,FTTB,ALIPAŠINO,,,Teheranski_Trg_11,756,TEHERANSKI TRG 11,10 11 0 186,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,26.0,22.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,29.0,29.0,
18.34653944,43.83899389,36541.0,1624,Teheranski Trg 13,VOPO,,,DSLAM-VDSL,"1624-VOPO, DSLAM-VDSL",14,,"Teheranski Trg 13-1624, DSLAM-VDSL",,1,Sarajevo,,10871,Novi Grad,4,2015,757,,,,, ,033757,6527863.5112,4855014.854,"E18° 20' 47,542""","N43° 50' 20,378""",1624,,SA-PRI-VOPO-D1624,033757,FTTB,ALIPAŠINO,,,Teheranski_Trg_13,757,TEHERANSKI TRG 13,10 11 0 188,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,14.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,
18.34585972,43.83896278,36542.0,1625,Teheranski Trg 12,VOPO,,,DSLAM-VDSL,"1625-VOPO, DSLAM-VDSL",14,,"Teheranski Trg 12-1625, DSLAM-VDSL",,1,Sarajevo,,10871,Novi Grad,4,2015,758,,,,, ,033758,6527808.8782,4855011.1492,"E18° 20' 45,095""","N43° 50' 20,266""",1625,,SA-PRI-VOPO-D1625,033758,FTTB,ALIPAŠINO,,,Teheranski_Trg_12,758,TEHERANSKI TRG 12,10 11 0 187,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,13.0,14.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,
